model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr300m,nasal,de_de,16,0,2,0.8000394709228552,0.6920143051686392,0.10802516575421606,0.6283965493518568,0.4160433856280412,0.21235316372381563
xlsr300m,nasal,de_de,16,0,3,0.8165218372926492,0.7272389745063828,0.0892828627862664,0.6596498765909264,0.48283115854750597,0.17681871804342048
xlsr300m,nasal,de_de,16,0,4,0.8230170304303769,0.7043403348728243,0.11867669555755256,0.6694552021665408,0.4394141677633784,0.23004103440316237
xlsr300m,nasal,de_de,16,1,0,0.8080765008744357,0.6959145578834278,0.1121619429910079,0.6423889524347345,0.42343846406429825,0.21895048837043624
xlsr300m,nasal,de_de,16,1,1,0.8161443494776828,0.6995096371037448,0.11663471237393797,0.6577750992280905,0.4302549179617587,0.22752018126633183
xlsr300m,nasal,de_de,16,1,2,0.8102519488616549,0.7116446189557182,0.09860732990593668,0.6481244150724745,0.4532634636074377,0.19486095146503685
xlsr300m,nasal,de_de,16,1,3,0.8082519603967677,0.6791521046510696,0.12909985574569816,0.6445207255076806,0.39165599623410896,0.2528647292735716
xlsr300m,nasal,de_de,16,1,4,0.8131204846880034,0.6965508004776721,0.1165696842103312,0.6506884627219394,0.42464481253271524,0.22604365018922412
xlsr300m,nasal,de_de,16,2,0,0.8106294797887739,0.7012448986824733,0.10938458110630056,0.6477047180110357,0.4335450625807121,0.21415965543032356
xlsr300m,nasal,de_de,16,2,1,0.8149810659420947,0.6889202278377728,0.1260608381043219,0.6557326262708262,0.41017685691239086,0.24555576935843532
