model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr53,voicing,8,de_de,es_419,0.6690629011553273,0.008165271901796427,0.6512616672310351,0.008366287355229388,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,8,es_419,en_us,0.6877519379844961,0.008418710151094197,0.6391089714604297,0.008640783268739734,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
xlsr53,voicing,8,es_419,de_de,0.7144814984010964,0.006798124029148961,0.6651775608211308,0.007373857934336887,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,nasal,8,en_us,de_de,0.8627844712182061,0.003459316490006123,0.70241225272149,0.005898797227600112,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
xlsr53,nasal,8,en_us,es_419,0.7872708405396057,0.004034174389730778,0.6360543564951529,0.0053396937148361134,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,8,de_de,en_us,0.8579739904175222,0.0037537209403430464,0.7301646675773699,0.006097776824046321,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
xlsr53,nasal,8,de_de,es_419,0.7669491525423728,0.00422981818403726,0.6396610871891577,0.0053620327203635606,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,8,es_419,en_us,0.8926534337211955,0.003157480600036957,0.729854964171782,0.0070111385445437244,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
xlsr53,nasal,8,es_419,de_de,0.847305890227577,0.0036255085256426335,0.7357836699544555,0.005511145478201454,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
xlsr53,manner,8,en_us,de_de,0.5579375087571808,0.005774738730298546,0.4544457198917315,0.007238500798349248,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,manner,8,en_us,es_419,0.5362341044890455,0.0062247629539344505,0.5147034411677558,0.015443044173177557,0.10087076076993584,0.0013520723123553098,0.33721464685153973,0.006049891341806822,6527,5,1
xlsr53,manner,8,de_de,en_us,0.5308429118773946,0.006649763811695833,0.42414372409011253,0.006053634476116095,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
xlsr53,manner,8,de_de,es_419,0.5248965834227057,0.006244622244340542,0.43108358502447397,0.011328310215421354,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
xlsr53,manner,8,es_419,en_us,0.5097701149425288,0.00639953697154601,0.4832057564923623,0.010913565325251241,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
xlsr53,manner,8,es_419,de_de,0.5285133809723974,0.005886038259856291,0.4177766034188399,0.00665444461427404,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,place,8,en_us,de_de,0.741628135070758,0.004992349128728379,0.6753853041810164,0.006106246309328138,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,place,8,en_us,es_419,0.7407691129155815,0.005578054338587989,0.6498314138682151,0.00744260463741638,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,8,de_de,en_us,0.6699233716475096,0.0065345329538178416,0.6086292151245926,0.007271652506224116,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,8,de_de,es_419,0.5481844645319442,0.0054582858753676935,0.5213250491711149,0.00574901031578574,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,8,es_419,en_us,0.7327586206896551,0.00632881298550008,0.6513321827184742,0.00848366679816412,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,8,es_419,de_de,0.6883844752697211,0.005109891645708666,0.6183979239320488,0.006057031974789467,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,voicing,10,en_us,de_de,0.7464595705801736,0.00653896963257275,0.7258638348397835,0.006712316163475357,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,voicing,10,en_us,es_419,0.6706033376123235,0.007258211549192418,0.6560954922312776,0.00749463023116337,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,10,de_de,en_us,0.6936434108527132,0.008034894004488272,0.6762750878425003,0.008147989875788858,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
xlsr53,voicing,10,de_de,es_419,0.6770218228498075,0.007397323032174355,0.6639924085576259,0.007557289086576889,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,10,es_419,en_us,0.6703875968992248,0.008356987665059957,0.6238837636342033,0.008583889021224799,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
xlsr53,voicing,10,es_419,de_de,0.7153951576062129,0.0074534965280603676,0.673637927436539,0.007812917119248497,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,nasal,10,en_us,de_de,0.8826137884872824,0.0029842865724358614,0.7585743601977719,0.00519152710914182,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
xlsr53,nasal,10,en_us,es_419,0.8921653407125562,0.00288619284584279,0.7239570686222137,0.006339620864512309,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,10,de_de,en_us,0.9000684462696783,0.0034366374509625028,0.7612758456674407,0.007233191197970686,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
xlsr53,nasal,10,de_de,es_419,0.7663438256658596,0.0041367779845760426,0.6316990474272199,0.005492588650443569,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,10,es_419,en_us,0.8485055897786904,0.003966463747525377,0.7068132913177683,0.006827843312754174,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
xlsr53,nasal,10,es_419,de_de,0.8386880856760375,0.003544473364251361,0.7321427251273585,0.005363996440455045,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
xlsr53,manner,10,en_us,de_de,0.5698472747653075,0.0057573477286530315,0.45503922288700577,0.00858883531616124,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,manner,10,en_us,es_419,0.5731576528267198,0.006549923123081702,0.5085516075640164,0.01440596171773518,0.10087076076993584,0.0013520723123553098,0.33721464685153973,0.006049891341806822,6527,5,1
xlsr53,manner,10,de_de,en_us,0.5467432950191571,0.0071886267389154775,0.4260533203525834,0.005746169261156564,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
xlsr53,manner,10,de_de,es_419,0.510648077217711,0.006209675982922574,0.4009633458102046,0.004933217526001722,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
